man	man conceptualizes god in the image of man.
man	man consists of a body and a soul.
man	man consists of a body, a mind, and a spirit.
man	man consists of a physical body, which one can see with one's eyes.
man	man consists of body, mind and imagination.
man	man consists of body, soul, and spirit.
man	man consists of spirit, soul and body.
man	man consists of two opposing elements, body and soul.
man	man consumes water and food, breathes the air and thus maintains the heat in the body.
man	man continuously undergoes selection through social environment.
man	man defines the totality of authority as being legislative, judicial, and executive.
man	man dies without air in minutes, without water in days, and without food over weeks.
man	man dies, iron rusts, wood goes decayed, towers fall, walls crumble, and roses fade.
man	man differs from anything else in creation.
man	man dominates over the ocean by using ships as a means of transport.
man	man eats meat and plants.
man	man exists as a creature in a complex interacting community with all other life forms.
man	man exists in a divinely created and covenantally shaped universe.
man	man exists in a harmonious system of relationships.
man	man exists in and through relationships with others.
man	man exists physically for the sole purpose of developing spiritually.
man	man exists, in a sense, between the animals and the angels.
man	man gives birth to woman.
man	man grows up from seed.
man	man has also psychic bodies, that have to be developed and be able to bear the force.
man	man has at least one characteristic for which there is no parallel in the animal kingdom.
man	man has baen one of the products of evolution no less than other animals.
man	man has fashioned ceramics from clay since antiquity.
man	man has flesh or a body formed from the ground.
man	man has intrinsic dignity-intrinsic in that it's essential to the nature of man to have it.
man	man has major impact on flora.
man	man has no children, only woman has children.
man	man has no soul and no mind, only a brain that responds to external stimuli.
man	man has permanent communities in orbit around the earth, and colonies on the moon.
man	man has spirit, soul and body.
man	man holds the power to abolish all human life.
man	man inhales oxygen and exhales carbon dioxide.
man	man is a being in whom there works a dual principle.
man	man is a being of volitional consciousness.
man	man is a being purely physical.
man	man is a being who is conscious, with willpower, who can think, speak, conceive, judge and compare.
man	man is a being who seeks the truth and strives to live in accordance with it.
man	man is a biped without feathers.
man	man is a blend, together, of spirit, mind and body.
man	man is a body.
man	man is a builder of flesh and blood.
man	man is a character, an attitude, a conduct, a system of values and a state of consciousness.
man	man is a classifying animal.
man	man is a combination of body and soul.
man	man is a combination of spirit and flesh.
man	man is a complex organism whose life is supported by countless metabolic changes.
man	man is a composite or dual being, spirit and soul.
man	man is a co-sharer in the work of creation.
man	man is a created being.
man	man is a creation of the gods like the rest of the creatures on earth.
man	man is a creation of value.
man	man is a creature with a soul.
man	man is a cultural animal.
man	man is a dead-end infection for the virus, normal hosts are foxes, dogs, cats, bats, skunks, etc.
man	man is a different order of being.
man	man is a dual being, both physical and spiritual.
man	man is a dual being.
man	man is a finite, free moral being.
man	man is a fraction of the animal world.
man	man is a generic term applying to all humanity.
man	man is a god to the lower creation.
man	man is a handshake between spirit and matter.
man	man is a higher animal which developed from animals through the process of evolution.
man	man is a human being and an animal, a civilized man and a savage, an angel and a demon in one.
man	man is a hybrid between the earthly and the heavenly, body and spirit, substance and form.
man	man is a knot, a web, a mesh into which relationships are tied.
man	man is a living being or organism.
man	man is a mammal and subject to the same biological laws as other animals.
man	man is a metaphor for the soul's reasoning capacities, best exemplified by the philosophers.
man	man is a microcosm of the universe.
man	man is a natural carnivore.
man	man is a part of nature, in the same sense that a stone is, or a cactus, or a camel.
man	man is a part of nature.
man	man is a person, designed for fellowship with a person.
man	man is a physical being with a spiritual component.
man	man is a physical being, composed of the material.
man	man is a political animal, and politics affects all human activities.
man	man is a predator of wildlife.
man	man is a predator with an instinct to kill and a genetic cultural affinity for the weapon.
man	man is a primate- a genetic relative of apes, monkeys, lemurs and tarsiers.
man	man is a rational animal and the world can be understood by human reason.
man	man is a self initiator in consciousness just as animals are self initiators in mobility.
man	man is a sentient organism.
man	man is a sinner by birth, nature and practice.
man	man is a social animal, meant to live in groups.
man	man is a social animal, whose very being depends on others.
man	man is a social animal.
man	man is a social or political animal.
man	man is a soul developing in a physical organ- ism.
man	man is a soul who live on thoughts and perceives only thoughts.
man	man is a soul, and as such stands among material things.
man	man is a soul, and has a body.
man	man is a soul, wearing the physical body.
man	man is a spiritual being revolving in seven different planes.
man	man is a spiritual being, before anything else.
man	man is a spiritual being, with a soul, living in a physical body.
man	man is a spiritual being.
man	man is a spiritual creation.
man	man is a subjective organism.
man	man is a summary of nature and nature represents the forces and substances within the human being.
man	man is a symbol creating creature and artifacts are one of man's symbolic systems.
man	man is a synthesis of the infinite and the finite, of the temporal and the eternal.
man	man is a term referring to our species.
man	man is a term used to describe mankind.
man	man is a totality, composed of matter and spirit.
man	man is a transitional animal.
man	man is a transparent index of all the worlds, a being able to discover the depths of existence.
man	man is a tripartite being composed of the spirit, the carnal self and the body.
man	man is a tri-partite being spirit, soul and body.
man	man is a tripartite entity, comprising the body, the mind, and the soul or spirit.
man	man is a triune being composed of spirit, soul and body.
man	man is a unified being of both physical and spiritual entities.
man	man is a vegetant organism.
man	man is a virus that destroys the resources, as cancer destroys the humans.
man	man is a visual animal and as such sees the world though a lens.
man	man is able to absorb phytanic acid from milk and the fat of cows and sheep.
man	man is affected in the internals and in every cell.
man	man is also a combination of the animal self and the rational self.
man	man is also a quaternary consumer but man is also a secondary consumer as man is an omnivore.
man	man is also like a tree which is always growing upwards and producing fruit.
man	man is also the only being who makes spears.
man	man is an accidental host and is therefore perhaps even more severely affected by the parasite.
man	man is an angel in embryo, a god in the making.
man	man is an animal among animals, evolved in the image of the ape, and without moral responsibility.
man	man is an animal in a physical world.
man	man is an animal that diddles, and there is no animal that diddles but man.
man	man is an animal that uses tools.
man	man is an animal who has descended from other, older species.
man	man is an animal with primary instincts of survival.
man	man is an artifact designed for space travel.
man	man is an aspect of nature, and nature itself is a manifestation of primordial religion.
man	man is an endangered species.
man	man is an enigmatic creature having a dual nature, temporal and spiritual.
man	man is an image of the world.
man	man is an immortal spiritual being.
man	man is an important predator, as a result of both commercial collecting and scientific research.
man	man is an individual.
man	man is an individuality.
man	man is an indivisible integration of body and consciousness.
man	man is an integral part of the global ecosystem.
man	man is an intermediate host, and the cat species is the definitive host.
man	man is an omnivore.
man	man is an organic whole in whom the physiological and soul-life are one.
man	man is an organism like all others.
man	man is anatomically one of the best fitted of animals for climbing about high places.
man	man is at once a physical embodiment, a mental phenomenon and a spiritual entity.
man	man is at the center of a fundamentally moral universe.
man	man is basically a highly evolved animal.
man	man is biologically one species.
man	man is body, soul, and spirit.
man	man is born as man for the sake of women, and vice versa.
man	man is born by love, and is meant to grow by love, to live by love, to be loved and to give love.
man	man is born in sin, bound by sin, and dies in sin.
man	man is born into the world, the most helpless of animals.
man	man is born pure and sinless and is given the choice to do righteous deeds or indulge in sins.
man	man is born time after time into earthly bodies.
man	man is born with a sinful nature and sins by choice.
man	man is both an animal and divine being.
man	man is both body and soul.
man	man is called a baby by god, even as a child is by man.
man	man is characterized by freedom.
man	man is claimed to be a problem solving, skill using, social animal.
man	man is composed of a body, a soul, and a spirit.
man	man is composed of a twofold nature, a spiritual and a bodily.
man	man is composed of body and soul.
man	man is composed of both body and soul.
man	man is conceived in sin and born in corruption.
man	man is conceived of as a determining, active entity.
man	man is considered to be a tropical animal.
man	man is considered to be born into a state of sin.
man	man is created before the birds and beasts.
man	man is created first, then beasts and birds are, which are named by man.
man	man is created in the image of god.
man	man is described as being mortal, or subject to death.
man	man is different and distinct from the animals.
man	man is different from every other creature in regard to clothing.
man	man is different only in quantity.
man	man is different than creation.
man	man is distinct from all other forms of life.
man	man is distinct from the rest of creation.
man	man is endowed with unlimited powers.
man	man is exposed to thousands of different substances during life.
man	man is gifted with a number of abilities.
man	man is guilty of sinning, and the penalty is eternal death.
man	man is in a state of consciousness similar to that of dream-filled sleep.
man	man is in relation to woman, what the sun is in relation to the moon.
man	man is incapable of sin, sickness and death.
man	man is infected by eating of raw or undercooked infected beef.
man	man is infected by eating raw or undercooked, infected pork.
man	man is infinitely higher than and different from the animal kingdom.
man	man is made of animal essence, vegetable essence and mineral essence.
man	man is made of body and spirit.
man	man is made up of cells, each of which has a dna structure unique to each person.
man	man is made up of the elements from the earth.
man	man is material, of the earth.
man	man is mentally more similar to the insects, birds, and rodents, than to the apes.
man	man is more than the animals who merely follow their instincts, urges, and appetites.
man	man is mortal because of sin.
man	man is mortal, having no existence when dead.
man	man is much, much more closely related to the cockroach than most bacteria are to other bacteria.
man	man is no more complex, chemically, than plants and animals.
man	man is one among the many species competing with all others for survival.
man	man is one in species, but many in individuals.
man	man is one with nature and lives in harmony with all living things.
man	man is owned, body and soul, by sin.
man	man is particularly susceptible to trichinosis infection.
man	man is partly in the realm of spirit and partly in the sphere of matter.
man	man is presently the largest animal which visits virginia caves.
man	man is primarily an emotional being, a heartistic being.
man	man is qualitatively different from animals.
man	man is reincarnated after death.
man	man is represented by the y where the large dot is represented by the globe.
man	man is responsible for the dispersal of many fruits and seeds.
man	man is seen as a biological unit or whole developing in a specific ecological setting.
man	man is sinful sin is an archery term that means to miss the mark .
man	man is social and, as such, programmed to form structured units like the family.
man	man is spirit and has a body.
man	man is spirit, soul, and body.
man	man is spiritual and has spiritual senses.
man	man is spiritual and physical, with flesh.
man	man is still the main threat to the pine marten population due mainly to accidental poisoning.
man	man is subject to death because of sin.
man	man is supposed to be the crown of creation.
man	man is that being who is in-between heaven and earth.
man	man is that uniquely conscious creature who can perceive and express.
man	man is the adult rhino's only predator.
man	man is the animal that lives in the eyes of others.
man	man is the animal that makes tools.
man	man is the animal who speaks.
man	man is the barzakh of all the mulk before the meanings of malakut.
man	man is the caimans' only predator once it reaches adult size.
man	man is the central element in war, and leadership is the critical factor in shaping human effort.
man	man is the centre of the universe.
man	man is the chance product of a biological process of evolution.
man	man is the closest living relative to both the bonobo and the chimpanzee.
man	man is the conscious fruit of the tree of creation.
man	man is the creature for whom all the rest was made.
man	man is the creature who is designed specifically to have freedom of choice.
man	man is the dolphins greatest predator.
man	man is the dominant force and the focus of the entire creation.
man	man is the first conscious being on earth in evolution.
man	man is the greatest threat to both whales and the planet.
man	man is the highest being and contains all elements of the minerals, the vegetables and the animals.
man	man is the highest center in the hierarchy of centers of many levels.
man	man is the highest creature in the universe.
man	man is the highest form of an animal.
man	man is the highest fruit on the tree of evolution.
man	man is the idol-worship of the age.
man	man is the main body in all kinds of social activities.
man	man is the measure of all things.
man	man is the microcosm of the universe.
man	man is the obedient, though unconscious, creature of the organic forces of the earth.
man	man is the only animal known to have hunted orcas.
man	man is the only animal that appreciates and values the rest of the world's animals.
man	man is the only animal that blushes, or needs to.
man	man is the only animal that can be skinned more than once.
man	man is the only animal that cries.
man	man is the only animal that hastens the reduction of food to soluble form by cooking it.
man	man is the only animal that learns by being hypocritical.
man	man is the only animal that makes and uses tools.
man	man is the only animal that practices war and mass murder.
man	man is the only animal who has one.
man	man is the only animal who is imperfect.
man	man is the only animal who uses the kiss to express love.
man	man is the only animal, besides the moose, in the woods with whites in our eyes.
man	man is the only creation with intelligence.
man	man is the only creature capable of thought and speech.
man	man is the only creature that consumes without producing.
man	man is the only government-making animal in the world.
man	man is the only host for the human strains, but related rhinoviruses exist in horses and cows.
man	man is the only host on which crab lice are known to breed and survive.
man	man is the only known being who uses tools to make other tools.
man	man is the only natural host for polioviruses.
man	man is the only threat to the survival of tigers.
man	man is the only word animal.
man	man is the priest of all creation.
man	man is the primary force threatening the natural world.
man	man is the primary force threatening the natural world.
man	man is the product of chance in a closed system of natural law.
man	man is the product of evolution.
man	man is the ruler of nature.
man	man is the source, the focus and the end of all social life.
man	man is the subject of the created world.
man	man is the symbol of intelligence.
man	man is the unification of the physical body with an inner soul.
man	man is the unique dispensation of nature.
man	man is the work mate of woman.
man	man is the world of man , the state, society.
man	man is the world of man, the state, and society.
man	man is the world of man, the state, society.
man	man is unique among all species of life.
man	man is unique in many behavioral patterns.
man	man is unique in the animal kingdom.
man	man is universally present in creation.
man	man is, by nature, spiritually blind.
man	man is, by the nature of creation, a social animal.
man	man isa adult.
man	man isa individual.
man	man isa person.
man	man isa somebody.
man	man isa someone.
man	man learns by nature, by habit, and by reason.
man	man lives and dies, and all existence is within that space.
man	man lives in the past, present and future.
man	man lives within a universe ruled by the spirits and the ancestors.
man	man measures star distances using parallax trigonometry.
man	man physically exists, grows, feels, and thinks.
man	man plants the microcosm and woman gives birth to it.
man	man plants the seed and it is the universe that makes it grow.
man	man poses the biggest threat to plants, more so than any other single living organism or species.
man	man posses consciousness, which is the faculty of perceiving that which exists.
man	man provides food and shelter to the animals, and they provide meat, milk and fiber for man.
man	man responds to the spiritual issue of sin by performing an external rite.
man	man scatters the seeds of food plants in fields and gardens.
man	man seems to be the only animal having significant impact on bat populations.
man	man seems to be the only host, reservoir, and chronic carrier.
man	man seems to thrive on conformity, which always ends in disorder.
man	man suffers from asthma, blood pressure, ulcer etc.
man	man therefore has two different substances interacting with each other.
man	man thinks of being clean as something that happens to the outside of the body.
man	man uses fewer organs of locomotion than any other animal.
man	man uses psychological terminology to explain one s behavior.
man	man uses spider silk for the cross hairs in certain optical instruments.
man	men abuse their female partners because they are mentally ill.
man	men abuse their partners because they are under stress.
man	men accused of homicide also tend to be single, whereas women are more likely to be married.
man	men achieve success.
man	men acquire health.
man	men acquire life.
man	men acquire taste.
man	men act as parents.
man	men act because they are affected by the flux of time.
man	men adopt diets.
man	men also are at risk of breast cancer.
man	men also are more than twice as likely to play tennis regularly as women.
man	men also are most likely to lose weight or to purge by excessively exercising.
man	men also become less fertile as they get older.
man	men also burn more calories than women do during exercise or at rest.
man	men also can be prone to osteoporosis.
man	men also can be rape victims.
man	men also can be victims of domestic abuse but the incidence is significantly lower than for women.
man	men also can have breast cancer although it is much less common in men.
man	men also can make sure that women get good nutrition.
man	men also develop anorexia nervosa and bulimia but in far smaller numbers.
man	men also develop anorexia nervosa and bulmia but in far smaller numbers.
man	men also develop osteoporosis and fractures but at a rate three to four times less than women.
man	men also develop osteoporosis but at a later age.
man	men also die of heart and lung disease at twice the rate of women.
man	men also die several years younger than women.
man	men also enjoy many aspects of the pregnancy and birth.
man	men also experience a gradual decline in urinary function.
man	men also experience significant health changes when sex and adrenal hormones decrease with age.
man	men also face greater rates than women of violence, health problems, and short life spans.
man	men also get breast cancer, but it is rare.
man	men also get breast cancer.
man	men also get eating disorders.
man	men also get lumps and breast cancer, although it is rare.
man	men also harass other men, for example, gay men.
man	men also have a biological cycle, but it is of shorter length.
man	men also have a higher bone density than women.
man	men also have a higher death rate than women at all ages.
man	men also have a much greater amount of testosterone than females.
man	men also have breasts .
man	men also have breasts.
man	men also have contractions in the penis during the orgasmic phase.
man	men also have flesh and blood bodies.
man	men also have hormone imbalances.
man	men also have larger brains, but women have more neurons.
man	men also have longer arms and stronger upper bodies.
man	men also have more and bigger muscle fibers then women.
man	men also have more muscle mass than women, so their basal metabolism is higher.
man	men also have more of the alcohol metabolizing enzyme, alcohol dehydrogenase.
man	men also have other problems to worry about such as hair loss, impotency, and kidney stones.
man	men also have the unique privilege of expecting to willingly give up life to protect others.
man	men also neglect and abuse their skin more than women do.
man	men also nurture by providing a financial womb.
man	men also play a crucial role in reducing the risk of infection from sexually transmitted diseases.
man	men also produce about a magnitude more of violent death than females.
man	men also produce estrogen by converting testosterone into estrogen.
man	men also produce it by changing testosterone into estrogen.
man	men also produce it, e.g. during ejaculation.
man	men also produce progesterone, but about half a much as women.
man	men also produce small amounts of estrogens, as well as much greater amounts of androgens.
man	men also react on emotion and impulse.
man	men also report hot flashes as a result of treatment for prostate cancer .
man	men also respond more strongly to the analgesic effects of nicotine.
man	men also show hormone-related variations in cognitive function.
man	men also suffer and die under the rule of man.
man	men also suffer from eating disorders.
man	men also suffer from the highest rate of heart and lung disease.
man	men also suffer from the opposite disorder, anorexia , which involves self-starvation.
man	men also suffer silently from physical and emotional abuse at the hands of their significant other.
man	men also suffer when marriages break down.
man	men also tend to develop cellulite but more around the abdomen, hips and chest areas.
man	men also tend to develop problems from the excess iron at a younger age.
man	men also tend to have less total fat, and they have a thicker skin to cover the swollen cells.
man	men also tend to have way more men in their dreams than do women.
man	men also use steroids, get their penises lengthened and get pec implants.
man	men alter environments.
man	men answer calls.
man	men appear more comfortable with their weight and feel less pressure to be thin than women.
man	men appear to be affected more often than women.
man	men appear to be afflicted more often than women.
man	men appear to be more sensitive to the detrimental effects of unnecessary weight gain than women.
man	men appear to be more vulnerable to bladder cancer than women.
man	men appear to get peptic ulcers more often than women.
man	men appear to want women to act like men, and women want men to act like women.
man	men are a combination of being and non-being.
man	men are a diverse group of individuals.
man	men are a part of women's experiences and women's lives.
man	men are able to control the male organs even after becoming sexually excited.
man	men are able to detect tumours in the body simply by having an hcg blood test as a woman does.
man	men are about five times more likely to be diagnosed with hemochromatosis than women.
man	men are about six times less likely to experience violence committed by an intimate.
man	men are about twice as likely to snore as a woman.
man	men are adults.
man	men are almost twice as likely as women to pursue affairs.
man	men are almost twice as likely to have used illegal drugs in the last year or month than women.
man	men are also at risk of developing breast cancer.
man	men are also confused about gender and sexuality.
man	men are also less likely to seek medical care than women.
man	men are also more likely than women to suffer from excessive exercising.
man	men are also more likely to develop cardiovascular disease than women.
man	men are also more likely to develop oral and throat cancer.
man	men are also more likely to have used illegal drugs than women.
man	men are also subject to sexual assault.
man	men are also victims of abuse.
man	men are also victims of domestic abuse.
man	men are also victims of domestic violence, though they usually suffer less physical damage from it.
man	men are also victims of rape, and, in many ways face even more barriers than women do in reporting.
man	men are always ready for sex, are instantly aroused and have great stamina.
man	men are an order of magnitude more likely to commit crimes than women.
man	men are animals.
man	men are approximately twice as likely to develop atherosclerosis as equivalent aged women.
man	men are at a great risk for heart problems than women.
man	men are at a greater risk of stroke than premenopausal women.
man	men are at a higher risk for skin cancer than women, usually because of a lack of awareness.
man	men are at a much higher risk of getting syphilis than women.
man	men are at greater risk for heart disease and heart attack.
man	men are at greater risk of having antisocial personality disorder than women are.
man	men are at greater risk than women.
man	men are at higher risk because they are more likely to work outdoors.
man	men are at higher risk for brain tumors than are women.
man	men are at higher risk for stroke when compared to women.
man	men are at higher risk than women for heart failure, although the difference narrows with age.
man	men are at higher risk than women for medical problems like heart disease and lung cancer.
man	men are at higher risk than women, although the difference narrows with age.
man	men are at higher risk than women.
man	men are at increased risk for coronary artery disease.
man	men are at least four times more likely to die from suicide in the u.s. than women.
man	men are at particular risk if they are taking nitroglycerin.
man	men are at risk for developing certain cancers.
man	men are beasts in sheeps' clothing.
man	men are by nature changeable, and their moods affect their perceptions.
man	men are capable of erections and ejaculation into very old age.
man	men are capable of exercising restraint in acting upon sexual urges.
man	men are capable of, and responsible for, controlling their minds and bodies, just as women are.
man	men are closer to co-equal in relation to children than are women.
man	men are concerned also with how they look and how they smell.
man	men are creatures of nature.
man	men are creatures with two legs and eight hands.
man	men are different from women.
man	men are different from women.
man	men are different than women.
man	men are different to women.
man	men are easier to examine due to having less breast tissue.
man	men are ethnic groups.
man	men are even less likely to report forced sexual contact to anyone.
man	men are far more likely than women to be extreme risk-takers.
man	men are far more likely to notice symptoms than women .
man	men are far more likely to notice symptoms than women.
man	men are far more often the perpetrators of serious injury than women.
man	men are films.
man	men are five times more likely than women to commit suicide.
man	men are five times more likely to die from drowning.
man	men are four and one-half times more likely than women to commit suicide.
man	men are four times as likely to commit suicide than women.
man	men are four times more likely than women to die of suicide.
man	men are four times more likely than women to drive after drinking.
man	men are four times more likely to be struck by lightning than women are.
man	men are four times more likely to develop bladder cancer than women.
man	men are four times more likely to get bladder cancer than women.
man	men are four times more likely to have the disorder than women.
man	men are free beings with the ability to think, reason, choose, and reject.
man	men are free to act according to their own desires.
man	men are frequently in or establishing relationships with women who have been affected by rape.
man	men are generally at greater risk than women until women reach menopause.
man	men are generally at greater risk than women.
man	men are generally larger and hence have a greater overall amount of bone mass.
man	men are generally less likely to pay attention to their sexual health and safety than women.
man	men are helpless only when they see themselves as helpless.
man	men are innately more aggressive than women.
man	men are just as vulnerable to skin damage as women.
man	men are less likely than women to be aware of their asymptomatic chronic conditions.
man	men are less likely than women to have annual preventive health checks.
man	men are less likely to develop genital warts.
man	men are less likely to see a doctor or know about their bodies than women.
man	men are likely to emphasise intellect, power, aggression, money, or social status.
man	men are likely to experience problems with sexual function.
man	men are likely to have a problem with incontinence as they grow older.
man	men are lovers.
man	men are males.
man	men are mammals and women are femammals.
man	men are managers of women's affairs.
man	men are men and women are different than men in many ways.
man	men are men in that they are unlike women.
man	men are more active than women.
man	men are more at risk than women.
man	men are more confident of women's equality than women.
man	men are more conscious of gender differences than are women.
man	men are more likely than women to abuse children.
man	men are more likely than women to be assaulted by an intimate partner.
man	men are more likely than women to be both victims and perpetrators of homicide.
man	men are more likely than women to be crime victims, especially young, black or hispanic men.
man	men are more likely than women to be smokers and heavy smokers.
man	men are more likely than women to be the victims of violence.
man	men are more likely than women to be victimized by a stranger or casual acquaintance.
man	men are more likely than women to drink alcohol on or near the water.
man	men are more likely than women to earn a college degree.
man	men are more likely than women to engage in leisure or sports activities.
man	men are more likely than women to experience role conflicts.
man	men are more likely than women to get calcium stones, and genes play a role as well.
man	men are more likely than women to have an extramarital affair.
man	men are more likely than women to have been off cigarettes for five or more years.
man	men are more likely than women to have high income.
man	men are more likely than women to live in other institutions.
man	men are more likely than women to own their homes.
man	men are more likely than women to perceive they have a career.
man	men are more likely than women to shoot themselves in the head.
man	men are more likely than women to show signs of infection.
man	men are more likely than women to suffer from heart disease.
man	men are more likely than women to suffer from sleep apnea.
man	men are more likely than women to suffer from substance abuse and personality disorders.
man	men are more likely than women to think they're smarter about stocks than other people.
man	men are more likely than women to use illicit drugs.
man	men are more likely to actually kill themselves.
man	men are more likely to attempt suicide than women are.
man	men are more likely to be addicted gamblers than women.
man	men are more likely to be affected by the symptoms of haemochromatosis.
man	men are more likely to be affected than women.
man	men are more likely to be apple-shaped than women.
man	men are more likely to be compulsive gamblers than women.
man	men are more likely to be involved in team sports and to figure as spectators at sporting events.
man	men are more likely to be misdiagnosed with schizophrenia.
man	men are more likely to become alcoholic and woman are more likely to become clinically depressed.
man	men are more likely to become depressed when they have chronic pain.
man	men are more likely to blame unnatural weight loss on physical, rather than psychological problems.
man	men are more likely to commit suicide than women, and young men are a particular risk group.
man	men are more likely to commit suicide than women.
man	men are more likely to conceal their disordered eating.
man	men are more likely to deny that that they have a problem with eating and body image.
man	men are more likely to develop cancer of the pancreas than are women.
man	men are more likely to develop gouty arthritis than women.
man	men are more likely to develop high blood pressure at a younger age than women.
man	men are more likely to develop high blood pressure than women.
man	men are more likely to develop hypertension as compared to women.
man	men are more likely to develop knobby bumps on the nose, called rhinophyma.
man	men are more likely to develop lip cancer than women.
man	men are more likely to develop the disease than women.
man	men are more likely to develop, and die from, cancer than women.
man	men are more likely to die in the week before their birthday.
man	men are more likely to die of kidney disease than women.
man	men are more likely to die of the disease than women.
man	men are more likely to enact as adults the violence they have observed or experienced as children.
man	men are more likely to experience industrial arsenic exposure than women.
man	men are more likely to experience insomnia.
man	men are more likely to experience symptoms of chlamydia, but they, too, are sometimes asymptomatic.
man	men are more likely to fantasize about someone with whom they want only to have sex than are women.
man	men are more likely to get a urinary tract infection if they have an enlarged prostate gland.
man	men are more likely to have a melanoma on their backs.
man	men are more likely to have a problem with incontinence as they grow older.
man	men are more likely to have cardiac catheterization than women.
man	men are more likely to have gout than women.
man	men are more likely to have heart disease and cancer.
man	men are more likely to have melanomas on the trunk and they present with melanomas of greater depth.
man	men are more likely to have nail fungus than women.
man	men are more likely to have sexual fantasies more frequently than are women.
man	men are more likely to have the disease, but the death rate for men and women is about the same.
man	men are more likely to initiate sexual activity.
man	men are more likely to initiate touch with others than are women.
man	men are more likely to mix alcohol and depression.
man	men are more likely to notice symptoms of chlamydia and gonorrhea than women are.
man	men are more likely to own a gun for hunting, and women for protection.
man	men are more likely to smoke than women.
man	men are more likely to snore than women.
man	men are more likely to suffer a heart attack than women, and smokers more than nonsmokers.
man	men are more likely to suffer accidents, injuries on the road and workplace incidents.
man	men are more likely to suffer from anorexia nervosa.
man	men are more likely to suffer heart attacks than women.
man	men are more likely to switch from one sexual fantasy to another in the same fantasy than are women.
man	men are more likely to think they are having a heart attack than women.
man	men are more likely to turn to alcohol or suicide.
man	men are more likely to turn to alcohol.
man	men are more often guilty of aggressive driving than are women.
man	men are more often symptomatic than women are.
man	men are more often symptomatic than women.
man	men are more prone to carbuncles than women.
man	men are more prone to gout than women.
man	men are more prone to lust.
man	men are more subject to violent behavior and abuse of drugs, including alcohol.
man	men are more subject to violent behavior, alcoholism, and drug abuse.
man	men are more susceptible to flattery than women.
man	men are more susceptible to gout than women.
man	men are more susceptible to heart disease than women .
man	men are more susceptible to heart disease than women.
man	men are more than four times as likely as women to commit suicide.
man	men are more than twice as likely as women to die of unintentional injuries.
man	men are more violent by nature than women.
man	men are more visually oriented than women, deriving arousal stimulus from what they see.
man	men are more vulnerable than women in terms of their isolation from others.
man	men are more vulnerable to cancer and heart disease.
man	men are more vulnerable to contracting syphilis.
man	men are most at risk for injury, disease and early death.
man	men are most likely to lose weight or to purge by excessively exercising.
man	men are most satisfied with receiving oral sex, giving oral sex, and giving anal sex.
man	men are much less likely than women to be widowed.
man	men are much less likely to develop urethritis.
man	men are much more at risk of heart disease than women.
man	men are much more likely than women to own guns.
man	men are much more likely then women to go bald.
man	men are much more likely to be affected than women.
man	men are much more likely to have symptoms than women.
man	men are narrower in the pelvis than women.
man	men are naturally bigger and stronger than women.
man	men are nearly three times more likely to develop the disease than are women.
man	men are never victims of sexual abuse.
man	men are never victims of sexual assault.
man	men are nine times more likely to die in a boating accident than women are.
man	men are nine times more likely to die in a boating accident than women.
man	men are often capable of greater things than they perform.
man	men are often crippled for life either physically or emotionally.
man	men are often drunk and abuse their wives and children.
man	men are often larger than women and require more nutrients.
man	men are often less direct in knowing what they want than women.
man	men are often the ones who decide when a woman's condition is serious enough to seek medical care.
man	men are often uncomfortable at first with the thought of injecting their penis.
man	men are often uncomfortable when they come into early childhood centers.
man	men are on average, taller, stronger, and faster than women.
man	men are one and a half times more likely to die from an asthma attack than women.
man	men are only partly spiritual, because they have a body.
man	men are part of checkers.
man	men are part of draughts.
man	men are people.
man	men are physically bigger and stronger than women.
man	men are physically larger and stronger than women.
man	men are predominant in competitive, risk-taking jobs in finance or with machinery.
man	men are primarily concerned about their prostate health.
man	men are psychologically and physically suited to child rearing, caring, and nurturing.
man	men are responsible for much of the violence in the world.
man	men are responsible for what goes on during sex.
man	men are self-confident because they grow up identifying with super heroes.
man	men are self-confident because they grow up identifying with superheroes.
man	men are self-confident because they grow up identifying with superheros.
man	men are sex addicts by nature.
man	men are sexual beings.
man	men are shallow creatures that act on the simplest of urges.
man	men are short on zinc and magnesium.
man	men are significantly more likely to have purchased goods or services over the internet than women.
man	men are slightly more likely than women to have multi-infarct dementia.
man	men are slightly more likely than women to report being overweight.
man	men are slightly more likely to be fans of professional wrestling than are women.
man	men are slightly more likely to develop pancreatic cancer than women.
man	men are slightly more susceptible to hiccups than women.
man	men are social creatures.
man	men are socialized from birth to perform it, especially through behavior and symbolism.
man	men are sometimes pigs or asses, but cats are always cats.
man	men are somewhat more likely to vote than women.
man	men are somewhat more likely to want another child than women are.
man	men are souls located in minds that physically deteriorate with age four times faster than women.
man	men are sperm makers.
man	men are still predominantly in government, in politics.
man	men are subject to more violent behavior, alcoholism, and drug abuse.
man	men are subordinates.
man	men are supposed to be providers, women get pregnant.
man	men are supposed to have sex with women to reproduce and keep the human race going.
man	men are susceptible to violent acts from women.
man	men are taller than women.
man	men are ten times more likely than women to be the victims of fatal accidents.
man	men are ten times more likely to be canonized than women.
man	men are the biggest victims of crime.
man	men are the creatures who leave after breakfast and return at dinnertime.
man	men are the exclusive cultivators and consumers of coca, tobacco, and hallucinogens.
man	men are the heads of their families, but women have ways of having their say in family matters.
man	men are the main income earners and decision-makers.
man	men are the maintainers of women.
man	men are the most vulnerable to visual images.
man	men are the natural leaders of, and providers for, the family.
man	men are the ones protected by monogamy while women continue to be victims of men s desires.
